HitId,HitTitle,Annotation,AssignmentId,WorkerId,Status,AcceptTime,SubmitTime,Answer 1
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZNZDZVFYXEKEZW0ZFPTHZ,A1BFTA4YVSK8S2,Approved,"Mon May 05 21:43:48 PDT 2008","Mon May 05 21:44:12 PDT 2008","I wish to be more spiritual.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZFXTZGTW5MZGZJT00RYSZ,A1JSURSWUBXTRV,Approved,"Mon May 05 22:23:47 PDT 2008","Mon May 05 22:24:25 PDT 2008","I want a good freind.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ0JZGV9Y06S8ZTSYNXWC0,A3M9TSL4J8RR04,Approved,"Mon May 05 22:31:22 PDT 2008","Mon May 05 22:31:32 PDT 2008","I wish I were more aggressive.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZKRXTR6Z9M8VZT398YXYZ,A34LZPSJ3FXAUA,Approved,"Mon May 05 22:29:30 PDT 2008","Mon May 05 22:32:57 PDT 2008","oh mighty ! always blessed me ",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ3XWZ68WAPXQCGRZWF3Q0,A19T767CQ6VWMQ,Approved,"Mon May 05 23:39:17 PDT 2008","Mon May 05 23:40:33 PDT 2008","I would like to go to the far east to see the great wall",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ81DZXEYM9STP2DZJRXT0,A1RLDFIYCX8A25,Approved,"Mon May 05 23:48:53 PDT 2008","Mon May 05 23:49:26 PDT 2008","I wish there were no racial issues in our country.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZZ9Z2ZRZS2Z7W3P9T4ZC0,A29H5JRFYMK3H7,Approved,"Mon May 05 23:51:36 PDT 2008","Mon May 05 23:51:52 PDT 2008","I wish I had a girlfriend.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZM8RAQBN6WXPYXRYC3W40,A1J0611B7VN7L7,Approved,"Tue May 06 00:00:01 PDT 2008","Tue May 06 00:00:20 PDT 2008","I wish my family wasn't in debt.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZFZ46SP5E2WHW7F9CWWF0,A370556EFVZ9W4,Approved,"Tue May 06 00:01:27 PDT 2008","Tue May 06 00:01:52 PDT 2008","I wish to see the pyramids of Giza",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZGYQZQGHSAZHZXHY3W1ZZ,A2HOZKI2295PHS,Approved,"Tue May 06 00:03:34 PDT 2008","Tue May 06 00:03:50 PDT 2008","That my wife would listen.
",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZGWGTP2ZE7WHRZTD0MHDZ,A2LUPXTJWIJPKV,Approved,"Tue May 06 00:12:24 PDT 2008","Tue May 06 00:12:53 PDT 2008","To be irresistble to women and have a healthy life.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ09GZRTRPEGDZ1Q0DR1W0,A1ZJ8SY4XS1JDL,Approved,"Tue May 06 01:11:26 PDT 2008","Tue May 06 01:11:56 PDT 2008","I wish for the environment to be protected.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ5RNZKTD8QZDWZXZ3FXK0,AXBQF8RALCIGV,Approved,"Tue May 06 02:48:07 PDT 2008","Tue May 06 02:48:33 PDT 2008","GOOD EVENING",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZTYRZTPZF0JV8R2GBWRXZ,A16PJPAG9XUW6P,Approved,"Tue May 06 03:02:14 PDT 2008","Tue May 06 03:02:42 PDT 2008","Get my hubby off of working Longhaul trucking",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZDXNZ47NS9ZXZQZZMRZA0,A19PMUTQXDIPLZ,Approved,"Tue May 06 04:42:41 PDT 2008","Tue May 06 04:43:20 PDT 2008","I wish money were more evenly distributed among people.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZBV28PYZ9KAXZV1Y4N1AZ,AYKNLZRYRUHLB,Approved,"Tue May 06 06:35:19 PDT 2008","Tue May 06 06:35:30 PDT 2008","I wish my mortgage was paid off.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ4G2CZPYCNZK2MASF0X1Z,A1DE9XQJ5FSGIB,Approved,"Tue May 06 06:50:21 PDT 2008","Tue May 06 06:50:49 PDT 2008","I wanted to win atleast an award ",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZAZXZRWG12YZZ0ES4TXY0,A1EHY2Z7UQXGEM,Approved,"Tue May 06 07:13:52 PDT 2008","Tue May 06 07:14:51 PDT 2008","I wish that I had a job that I love.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZEVPZYJZG8W4ZVYMTDX9Z,A2ZMGOB9REQQRZ,Approved,"Tue May 06 07:20:13 PDT 2008","Tue May 06 07:20:22 PDT 2008","I wish for solar panels.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ08HZNP0F6WMJJ8Z3QGK0,A9WPG6VEUIXD2,Approved,"Tue May 06 08:11:46 PDT 2008","Tue May 06 08:11:59 PDT 2008","I wish I was 30 again.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZVJ16XX08FZRZQZ548960,A1GKF8XTFMMUT5,Approved,"Tue May 06 08:55:05 PDT 2008","Tue May 06 08:55:17 PDT 2008","I wish for a more amorous life",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ113Z7WC85XDTH6Y8EZN0,A30DASEJS2ZINX,Approved,"Tue May 06 08:59:52 PDT 2008","Tue May 06 09:01:22 PDT 2008","I wish every guy would donate 2 silver dollars to Breast Cancer research everytime they saw a nice pair! (or $4 for a bad pair).",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZC8CZZ0ZJSG5YWH1WTYM0,A2OA0KAAP737Q6,Approved,"Tue May 06 09:09:08 PDT 2008","Tue May 06 09:09:27 PDT 2008","Wish to get hired soon",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZERNZVV1BFG0Z7VZM4S9Z,A2TMM0GPR0JPIO,Approved,"Tue May 06 09:15:46 PDT 2008","Tue May 06 09:16:00 PDT 2008","I wish for a healthy baby",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWYJZZ6HWCZFZ2Z46YZV0,A30R1TFKXBGDEE,Approved,"Tue May 06 09:18:46 PDT 2008","Tue May 06 09:19:28 PDT 2008","I wish the world had unity instead of conflict.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZV1687T4FKSEZZDYZSARZ,A2U0R4X38GUKZE,Approved,"Tue May 06 10:06:07 PDT 2008","Tue May 06 10:07:13 PDT 2008","I wish every human could have a minimum to eat.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZEXWR5TZFFYBZVNXFFWVZ,A1VLP0A1SO9CKE,Approved,"Tue May 06 10:17:37 PDT 2008","Tue May 06 10:18:55 PDT 2008","To have enough money to pay off my home.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ1Y5ZM6ZQQWCAJZSF1RYZ,ASUWYTD5JURYU,Approved,"Tue May 06 11:34:23 PDT 2008","Tue May 06 11:34:45 PDT 2008","I wish for everybody to be happy.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZK8VZX4YBPJZWX0H4HJ80,A2ETL20HWTUW4P,Approved,"Tue May 06 11:40:19 PDT 2008","Tue May 06 11:41:03 PDT 2008","I wish Barack Obama gets elected as president.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZVBGCVMGZXY1YRPYS02N0,A2V459A72LQIDB,Approved,"Tue May 06 11:59:25 PDT 2008","Tue May 06 12:00:08 PDT 2008","I wish for better support services for the homeless.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZHWVZHWG63ACZHFZV4VNZ,A2MU6T8PUHJ78Y,Approved,"Tue May 06 12:25:49 PDT 2008","Tue May 06 12:26:07 PDT 2008","I wish I would get married.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ69EJ3J8E330ZTQCFNK2Z,A2HNP1YL1IBFMU,Approved,"Tue May 06 12:25:47 PDT 2008","Tue May 06 12:26:14 PDT 2008","I wish that I could fly.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZSJGWZYZKKJQZHNZHJS4Z,AJ3UMCJGHU0OQ,Approved,"Tue May 06 12:58:01 PDT 2008","Tue May 06 12:58:26 PDT 2008","I wish for see through vision.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZHB7EZT1RNVKAM2DKTRK0,ABICWWEXJPRTV,Approved,"Tue May 06 13:45:48 PDT 2008","Tue May 06 13:46:24 PDT 2008","I wanted to have enough money to buy a house/apartment for my parents.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ8X44VXR9RS6CX4WB5SCZ,A2QOKGTUS05ENL,Approved,"Tue May 06 15:51:32 PDT 2008","Tue May 06 15:52:02 PDT 2008","I wish my puppy could talk",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZFX90PHYD9X2Z0GY0VVB0,AA8U3S75KB3F8,Approved,"Tue May 06 17:23:51 PDT 2008","Tue May 06 17:24:12 PDT 2008","I wish that children would respect their elders.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ3Y98TYG6HTVZY0XS4WDZ,A15GE1VL31UDSL,Approved,"Tue May 06 18:17:20 PDT 2008","Tue May 06 18:19:54 PDT 2008","I wish there were cures for HIV and AIDS.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ7ZZCYF40PR0ZVDYV2ZZZ,A3477X7AXJ3Y18,Approved,"Tue May 06 18:33:31 PDT 2008","Tue May 06 18:34:01 PDT 2008","i wish for a long, healthy, happy life",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWGY6Z8ZG9WAZHBH082P0,AH7QGD2IAOL28,Approved,"Tue May 06 18:56:00 PDT 2008","Tue May 06 18:56:26 PDT 2008","I wish I get a girl to sleep with every night.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZEZEZWZYAHXQZZ8CE9XGZ,A3Q4N3WS66J4TI,Approved,"Tue May 06 19:46:34 PDT 2008","Tue May 06 19:46:52 PDT 2008","To be able to visit Australia before I die.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZSZEAGBC9B13Z3SY3T2XZ,A26E4C8VQX4Q0P,Approved,"Tue May 06 20:21:01 PDT 2008","Tue May 06 20:21:49 PDT 2008","I wish I had money to pay off my car.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZAYXZ04ZK9V507QCYEBG0,A3LGN9960JNQMZ,Approved,"Tue May 06 20:38:54 PDT 2008","Tue May 06 20:39:22 PDT 2008","I wish I could lose 10 lbs.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZJW2ZR7WW7YSZYSYVQXE0,A110RMJH42BJ7U,Approved,"Tue May 06 20:44:30 PDT 2008","Tue May 06 20:44:55 PDT 2008","I wish for three more wishes.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZSZ6ASYZ3AS1Z0MZ6ZWN0,A99F7DB1MDLVK,Approved,"Tue May 06 20:54:49 PDT 2008","Tue May 06 20:55:00 PDT 2008","I wish Max grows up healthy.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ1Z605MZPGWHZTA4S1WK0,AWUAAQNYTW65Q,Approved,"Tue May 06 21:26:26 PDT 2008","Tue May 06 21:26:34 PDT 2008","to travel around the world",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ2ZAMSSZEJ82ZRWY97RE0,A33E7F677RUYVS,Approved,"Tue May 06 21:29:01 PDT 2008","Tue May 06 21:29:10 PDT 2008","To graduate with a PhD.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ1Y1TY29FVX5ZQNYXAWM0,A3N4X98W8QT651,Approved,"Tue May 06 21:58:44 PDT 2008","Tue May 06 21:59:00 PDT 2008","I wish to be very rich",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ1ZNZQ11XKR6828CZ4VPZ,AW23KCAIFAVYJ,Approved,"Tue May 06 22:05:29 PDT 2008","Tue May 06 22:05:41 PDT 2008","I wish I could be in India.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWXWZGNW6XWEZTTX5FX8Z,A15L6PYP78KH71,Approved,"Wed May 07 01:17:15 PDT 2008","Wed May 07 01:17:32 PDT 2008","i wish weed was legalized",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZM28ENPNBCY72PEYEDKEZ,A733OKTUS6NZE,Approved,"Wed May 07 01:56:48 PDT 2008","Wed May 07 01:57:07 PDT 2008","I wish i was a very wealthy person.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZTYJZYTYCTXRZY1YQ2XDZ,A2MN1MDFIH9CEW,Approved,"Wed May 07 02:53:51 PDT 2008","Wed May 07 02:54:07 PDT 2008","I want to be a lawyer.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZH9MG0N96C0AZTJWXWZNZ,A1ENK2540K7VG0,Approved,"Wed May 07 03:10:25 PDT 2008","Wed May 07 03:10:43 PDT 2008","I wish for love.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZXSXZSVZ4SX5ZW50571Y0,A1V41ZHOL0IAY9,Approved,"Wed May 07 04:19:22 PDT 2008","Wed May 07 04:19:54 PDT 2008","I wish all the people to fulfill their wishes",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZCJBZMZZCQSNZWCY162X0,A1I4OH9HLWX5PD,Approved,"Wed May 07 06:07:57 PDT 2008","Wed May 07 06:08:19 PDT 2008","I wish I could go snorkeling in the Caribbean. ",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ4GWPXY57WVHTNEYF5XNZ,A114F2IBS5A8BQ,Approved,"Wed May 07 07:33:45 PDT 2008","Wed May 07 07:33:58 PDT 2008","I wish for a happier marriage",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZTWYZZ3YCVW08619V5320,A1J5JTX48XCQQI,Approved,"Wed May 07 07:48:33 PDT 2008","Wed May 07 07:49:06 PDT 2008","I wish good health for my grandparents.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWZFZSD08TXXA3HZGCZ8Z,ACRFSCRXFV78G,Approved,"Wed May 07 08:59:09 PDT 2008","Wed May 07 08:59:24 PDT 2008","I wish for a long and prosperous life.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZFA3ZMGYY0WWW5G4HRAXZ,A1X4S0769B7S3Z,Approved,"Wed May 07 09:53:37 PDT 2008","Wed May 07 09:54:31 PDT 2008","i wish not to have to struggle for everything financially",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ3G3EWG86R3RWR0SZ01B0,A13ZEWYIE76S7B,Approved,"Wed May 07 10:08:46 PDT 2008","Wed May 07 10:09:06 PDT 2008","i wish that we had a different rental house.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWXQ86N999YEZJAN5CVCZ,A2FB27NED6FDIN,Approved,"Wed May 07 12:12:02 PDT 2008","Wed May 07 12:12:19 PDT 2008","I wish my hot tub actually worked.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZYRRZ1THV3XY2G8HXXZ4Z,A1B0W5M6PSFPXJ,Approved,"Wed May 07 13:05:21 PDT 2008","Wed May 07 13:05:58 PDT 2008","I wish I could get a hold of my life and actually focus on what I want out of it instead of walking around in a clueless haze.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZNW9A2FZ66YEP53WTERA0,A3HRSXTEND6FA8,Approved,"Wed May 07 13:47:39 PDT 2008","Wed May 07 13:47:52 PDT 2008","I wish I could find a more interesting job.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZSK2G2F532ZYZ4EZ7AZSZ,A1IPYTPXLQ5CRP,Approved,"Wed May 07 16:00:32 PDT 2008","Wed May 07 16:00:52 PDT 2008","health and happiness for my family and I",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZYSH83DY94XFA6QSFX0WZ,A3L6L2PQMB4E1I,Approved,"Wed May 07 17:44:48 PDT 2008","Wed May 07 17:44:58 PDT 2008","i wish i had a snowmobile",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ9GFZGJRG1J3Z1EZ27ZTZ,AGZGEOBL3HJZV,Approved,"Wed May 07 18:19:43 PDT 2008","Wed May 07 18:19:51 PDT 2008","I wish for a computer.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZMWYZN8YRG1DRSSZTGHMZ,AZ209ZYWRSIUG,Approved,"Wed May 07 19:13:15 PDT 2008","Wed May 07 19:13:21 PDT 2008","I wish for hope.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ6YK2GA4V8XAZZP85QZ7Z,AS49YWVQCPWDL,Approved,"Wed May 07 20:09:02 PDT 2008","Wed May 07 20:09:15 PDT 2008","I wish I can fly.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ0YJZR39XNY26S7MYSYW0,A1YVJ40S31XUZ7,Approved,"Wed May 07 20:11:55 PDT 2008","Wed May 07 20:12:20 PDT 2008","that my cousin will be cancer free",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZFYSGYH0CWHAERCMB6Z50,A1I8UG9UYQN8KE,Approved,"Wed May 07 20:56:31 PDT 2008","Wed May 07 20:56:46 PDT 2008","I wish I had the chance to strut down the runway in a fashion show",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZKVF2NXY2AGV85DCBXWQ0,AFZECAKP08NZA,Approved,"Wed May 07 23:08:07 PDT 2008","Wed May 07 23:08:16 PDT 2008","I want a pony.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZEZFZWRYXQXEZYYXN71X0,A3P0I2UZQBWB03,Approved,"Thu May 08 01:32:03 PDT 2008","Thu May 08 01:32:23 PDT 2008","All younger give respect to elders.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZHXGZ39H19BRER0H0SZ00,A1EAZ4ZRC5YOZJ,Approved,"Thu May 08 05:11:58 PDT 2008","Thu May 08 05:12:25 PDT 2008","I could use a Peavey 6505 guitar amplifier.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZVG9ZYNY6VZDZ0S9HCXA0,A2XJNN8YTSB0IP,Approved,"Thu May 08 05:36:18 PDT 2008","Thu May 08 05:36:50 PDT 2008","I wish life could be easy",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWYJZTKY8YR1TS5ZJATF0,A1757CYJKBGLV2,Approved,"Thu May 08 06:10:31 PDT 2008","Thu May 08 06:11:15 PDT 2008","I'm wishing for good grades this school year.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZAZFJSWYV4WG6H2YFJZG0,A2WIBE4Z6H0DY7,Approved,"Thu May 08 07:16:08 PDT 2008","Thu May 08 07:16:21 PDT 2008","I wish I got paid more for these jobs.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZSZ3GXEXW0YGZ2RZNV9P0,A3TBGB7VGRRYCT,Approved,"Thu May 08 08:21:33 PDT 2008","Thu May 08 08:23:01 PDT 2008","I wish that Holland wins the 2008 soccer championships",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZWYFPT7CBG00E7C5NESSZ,AYDG8DF3EOKRP,Approved,"Thu May 08 10:01:50 PDT 2008","Thu May 08 10:02:08 PDT 2008","I wish my bills were paid off.  ",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZT9D65G4HVTTZ1GY85ZFZ,A2O3686VJEDHBU,Approved,"Thu May 08 12:41:39 PDT 2008","Thu May 08 12:42:25 PDT 2008","I wish I could have a Dodge Pickup Truck.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZRGB44HYMER4ZRZYJZWZZ,A1252B40QR8L5,Approved,"Thu May 08 13:05:30 PDT 2008","Thu May 08 13:05:40 PDT 2008","to be able to find a second job",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZZX9ZXBYK1Z4P7GG0ZBM0,A1R9FDPM5QK59M,Approved,"Thu May 08 16:22:06 PDT 2008","Thu May 08 16:22:22 PDT 2008","I wish money grew on trees.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZGK1ZGS9MHXKZ15SNSZQZ,AX2XQPTZ1H49C,Approved,"Thu May 08 18:33:23 PDT 2008","Thu May 08 18:37:26 PDT 2008","I wish for liberty, prosperity and peace worldwide..",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZPZ3Z6D57WY0JQCZRVH30,A1L1WI1BXLLZZM,Approved,"Thu May 08 19:37:48 PDT 2008","Thu May 08 19:38:00 PDT 2008","I wish for health for my parents. ",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZBKXZZ3YNWYYMWF8KPY2Z,A1TEDJ4BWKS4DB,Approved,"Thu May 08 19:39:40 PDT 2008","Thu May 08 19:39:57 PDT 2008","I wish for my children to be happy and successful.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZPWRMSM50WXTCMXYWBWE0,A8G6QNEMVWIEE,Approved,"Thu May 08 19:40:41 PDT 2008","Thu May 08 19:40:55 PDT 2008","I wish for peace of mind. ",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZDB86J7Y59XMZ7PYKMB50,A3E8AJTHPIG1O3,Approved,"Thu May 08 21:45:28 PDT 2008","Thu May 08 21:45:34 PDT 2008","money",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZKXWEVMHVN02ZGDZPJJHZ,A2OXIV9ASA0J3P,Approved,"Thu May 08 22:31:59 PDT 2008","Thu May 08 22:32:25 PDT 2008","House and swimmingpool",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZ2KVCJCDHMJWZXCYM4W80,A1B0YWANQX8P6S,Approved,"Fri May 09 00:35:04 PDT 2008","Fri May 09 00:35:13 PDT 2008","I wish for financial freedom.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZNWT444ZCCWNZN61Y493Z,AS9AOZ7GOAUPQ,Approved,"Fri May 09 04:50:22 PDT 2008","Fri May 09 04:50:33 PDT 2008","I wish I could say No",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZCYNM1RNKPH8ASZNVWWG0,A14JQX7IFAICP0,Approved,"Fri May 09 07:09:50 PDT 2008","Fri May 09 07:10:22 PDT 2008","I wish to get a farm near my home town and have a jeep to go every now and then",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZKWVZQ65WV1QJ6VZJ6SGZ,A2P7I8HWTL07B6,Approved,"Fri May 09 07:22:33 PDT 2008","Fri May 09 07:24:50 PDT 2008","I wish i finish school and be a successful buisness man and when i die i wish i go to heaven",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZKT44Z8Y8EXG43TZC6XT0,A2SB2BW2W4T4WW,Approved,"Fri May 09 09:51:39 PDT 2008","Fri May 09 09:52:51 PDT 2008","I wish Bush, Cheney, Rice, Rove, and Coulter would vanish.",
R0XZY7ZB7XPZVWYJKWVZ,"Make a short wish"," ",R0XZY7ZB7XPZVWYJKWVZV2RZVBY8BXYZ2HYY9XPZ,AG4TSW6Y5SGTE,Approved,"Fri May 09 10:06:17 PDT 2008","Fri May 09 10:06:47 PDT 2008","Iwish for lower gas prices.",
